Sales,Quantity,Discount,Profit,state_mean,customer_loyalty,sub_cat_encoded,Main Category_Furniture,Main Category_Office Supplies,Main Category_Technology,Region_Central,Region_East,Region_South,Region_West
134.272,8,0.2,46.9952,66.22524174008811,21.774877777777778,10,0,1,0,0,1,0,0
45.48,4,0.0,15.918,37.68536490897677,18.286113333333333,14,0,0,1,0,0,0,1
8.36,2,0.0,3.0096,37.68536490897677,16.6377375,5,1,0,0,0,0,0,1
59.98,2,0.0,17.994,60.68374509803922,24.145175000000005,13,0,0,1,0,0,1,0
29.56,4,0.0,7.9812,68.53695114942529,13.1747125,13,0,0,1,0,0,1,0
249.584,2,0.2,31.198,-30.009706635071094,37.71959285714286,13,0,0,1,0,0,1,0
1299.99,2,0.5,-571.9956,-30.009706635071094,-5.158153846153846,15,0,0,1,0,0,1,0
51.52,4,0.0,1.5456,37.68536490897677,46.1796125,2,0,1,0,0,0,0,1
130.112,2,0.2,13.0112,-24.95606827956989,-20.390764285714287,11,0,1,0,0,1,0,0
3.798,2,0.7,-2.6586,-24.95606827956989,53.58915384615385,10,0,1,0,0,1,0,0
39.296,4,0.2,3.9296,-23.67485820568928,14.2064,9,0,1,0,0,1,0,0
231.92,5,0.2,5.798,-3.3670856209150326,23.013135714285713,1,1,0,0,0,0,1,0
4.368,2,0.7,-3.0576,-24.95606827956989,-16.81572857142857,10,0,1,0,0,1,0,0
6.48,1,0.0,3.1104,37.68536490897677,-3.55462,7,0,1,0,0,0,0,1
2621.322,11,0.1,553.3902,66.22524174008811,49.01957,12,1,0,0,0,1,0,0
14.952,2,0.7,-11.9616,-24.95606827956989,-1.2796722222222228,10,0,1,0,0,1,0,0
55.992,1,0.2,5.5992,-26.915380465717984,19.505107692307693,13,0,0,1,1,0,0,0
1439.92,8,0.0,374.3792,82.80503829787234,65.99352857142857,13,0,0,1,1,0,0,0
44.75,5,0.0,20.585,66.22524174008811,20.527311764705882,7,0,1,0,0,1,0,0
388.704,6,0.2,-4.8588,66.22524174008811,35.99326875,1,1,0,0,0,1,0,0
358.58,2,0.0,39.4438,90.73028837209303,168.89423000000002,0,1,0,0,0,0,1,0
67.04,4,0.2,6.704,29.674133333333334,13.441366666666667,13,0,0,1,0,0,0,1
174.286,2,0.3,-19.9184,82.08000485436894,23.324028571428574,0,1,0,0,0,1,0,0
15.552,3,0.2,5.4432,-30.61212551724138,32.73314545454545,7,0,1,0,0,0,1,0
2879.952,6,0.2,1007.9832,37.68536490897677,172.95852727272725,16,0,0,1,0,0,0,1
9.762,2,0.7,-6.8334,-9.831294949494948,26.728492857142857,10,0,1,0,0,0,0,1
201.584,2,0.2,20.1584,-29.139264788732394,19.67866666666667,13,0,0,1,0,0,0,1
63.824,2,0.2,9.5736,-24.95606827956989,119.30019999999999,5,1,0,0,0,1,0,0
1022.97,5,0.4,-255.7425,-24.95606827956989,-44.96654,13,0,0,1,0,1,0,0
11.96,2,0.0,5.8604,37.68536490897677,11.282485714285713,7,0,1,0,0,0,0,1
121.104,6,0.7,-100.92,-3.3670856209150326,14.240958333333333,10,0,1,0,0,0,1,0
122.97,3,0.0,60.2553,37.68536490897677,24.077764285714288,7,0,1,0,0,0,0,1
29.95,5,0.0,8.6855,37.68536490897677,19.55672,4,0,1,0,0,0,0,1
195.136,4,0.2,-12.196,37.68536490897677,35.563276470588235,12,1,0,0,0,0,0,1
59.97,3,0.0,14.9925,66.22524174008811,14.126500000000002,14,0,0,1,0,1,0,0
13.96,2,0.0,6.7008,66.22524174008811,-16.433466666666664,5,1,0,0,0,1,0,0
39.84,8,0.0,18.3264,37.68536490897677,20.69922222222222,6,0,1,0,0,0,0,1
66.112,4,0.6,-84.2928,-26.915380465717984,-21.1169,5,1,0,0,1,0,0,0
14.62,2,0.0,6.8714,37.68536490897677,0.7090000000000002,6,0,1,0,0,0,0,1
159.56,5,0.2,33.9065,-26.915380465717984,25.872141666666664,14,0,0,1,1,0,0,0
12.32,4,0.0,5.9136,72.53792641509433,19.87242777777778,6,0,1,0,0,0,0,1
348.928,2,0.2,34.8928,37.68536490897677,25.640649999999997,12,1,0,0,0,0,0,1
1322.352,3,0.2,-99.1764,37.68536490897677,18.554830000000003,0,1,0,0,0,0,0,1
179.97,3,0.0,86.3856,72.53792641509433,-37.861325,14,0,0,1,0,0,0,1
29.52,4,0.0,14.4648,108.77508798076923,4.8887035714285725,10,0,1,0,1,0,0,0
715.64,2,0.0,178.91,136.28712399999998,63.009883333333335,11,0,1,0,1,0,0,0
113.6,8,0.0,44.304,66.22524174008811,62.69574615384616,5,1,0,0,0,1,0,0
46.44,3,0.2,15.093,37.68536490897677,35.563276470588235,10,0,1,0,0,0,0,1
182.72,8,0.0,84.0512,66.22524174008811,10.285099999999998,7,0,1,0,0,1,0,0
39.992,1,0.2,-7.9984,37.68536490897677,63.32547857142857,13,0,0,1,0,0,0,1
549.99,1,0.0,274.995,136.28712399999998,63.009883333333335,16,0,0,1,1,0,0,0
1604.9,5,0.0,481.47,145.72759791666667,50.60922000000001,12,1,0,0,0,1,0,0
24.56,2,0.0,11.5432,66.22524174008811,127.36093749999999,7,0,1,0,0,1,0,0
19.05,3,0.0,8.763,37.68536490897677,50.14103636363637,7,0,1,0,0,0,0,1
5.88,2,0.0,1.7052,37.68536490897677,16.692157142857145,4,0,1,0,0,0,0,1
369.16,11,0.2,32.3015,37.68536490897677,38.816183333333335,15,0,0,1,0,0,0,1
1159.056,9,0.2,43.4646,37.68536490897677,63.32547857142857,12,1,0,0,0,0,0,1
9.64,2,0.0,4.4344,72.45705428571429,75.10364782608696,10,0,1,0,0,1,0,0
44.4,3,0.0,22.2,136.28712399999998,59.10354999999999,6,0,1,0,1,0,0,0
718.64,10,0.2,-161.694,-9.831294949494948,92.37694615384615,9,0,1,0,0,0,0,1
70.72,4,0.2,-6.188,-24.95606827956989,4.654528571428572,14,0,0,1,0,1,0,0
15.968,2,0.2,5.3892,37.68536490897677,-2.573023809523809,10,0,1,0,0,0,0,1
29.472,3,0.2,9.9468,-26.915380465717984,37.04020689655172,7,0,1,0,1,0,0,0
104.9,5,0.0,50.352,62.855089516129034,27.686377777777775,10,0,1,0,1,0,0,0
35.1,6,0.0,10.179,37.68536490897677,21.35630909090909,4,0,1,0,0,0,0,1
1039.728,2,0.2,90.9762,37.68536490897677,28.446729411764707,13,0,0,1,0,0,0,1
10.476,6,0.8,-17.2854,-26.915380465717984,21.3512875,10,0,1,0,1,0,0,0
31.984,2,0.2,1.999,-30.009706635071094,105.04190000000001,5,1,0,0,0,0,1,0
786.744,4,0.3,-258.5016,-23.67485820568928,5.769025000000001,12,1,0,0,0,1,0,0
50.0,2,0.0,10.5,72.53792641509433,125.7311,14,0,0,1,0,0,0,1
2430.08,8,0.0,388.8128,62.536962499999994,50.90068,0,1,0,0,0,0,1,0
49.5,5,0.0,13.365,37.68536490897677,16.442466666666665,2,0,1,0,0,0,0,1
37.91,1,0.0,10.9939,66.22524174008811,27.123900000000003,13,0,0,1,0,1,0,0
120.666,2,0.15,21.294,37.68536490897677,15.19718181818182,1,1,0,0,0,0,0,1
1.892,1,0.6,-0.9933,-17.257731203931204,3.145266666666667,5,1,0,0,1,0,0,0
21.36,2,0.0,5.7672,41.49402272727273,7.394283333333334,9,0,1,0,0,0,0,1
32.48,2,0.0,4.872,72.53792641509433,432.82081875,9,0,1,0,0,0,0,1
6.096,2,0.2,2.2098,37.68536490897677,16.615915384615384,10,0,1,0,0,0,0,1
182.94,3,0.0,85.9818,60.68374509803922,35.24392727272727,8,0,1,0,0,0,1,0
124.11,9,0.0,52.1262,82.08000485436894,88.05661428571429,5,1,0,0,0,1,0,0
5.88,2,0.0,2.646,72.53792641509433,28.9216,4,0,1,0,0,0,0,1
298.116,6,0.3,-4.2588,-26.915380465717984,5.443025,0,1,0,0,1,0,0,0
16.99,1,0.0,4.9271,37.68536490897677,15.19718181818182,4,0,1,0,0,0,0,1
14.76,5,0.2,4.797,-30.61212551724138,-120.35315833333333,8,0,1,0,0,0,1,0
480.74,2,0.0,14.4222,37.68536490897677,168.88567692307694,2,0,1,0,0,0,0,1
1.362,1,0.8,-2.1792,-26.915380465717984,37.673877777777776,10,0,1,0,1,0,0,0
209.97,3,0.0,90.2871,68.53695114942529,62.45787272727273,15,0,0,1,0,0,1,0
2.89,1,0.8,-4.7685,-17.257731203931204,60.52962142857143,10,0,1,0,1,0,0,0
108.08,7,0.0,54.04,60.68374509803922,-30.36458571428571,10,0,1,0,0,0,1,0
327.76,8,0.0,91.7728,37.68536490897677,33.79076,5,1,0,0,0,0,0,1
275.94,6,0.0,80.0226,66.22524174008811,196.54892142857145,13,0,0,1,0,1,0,0
15.552,3,0.2,5.4432,-9.896713259668509,22.051825,7,0,1,0,0,0,0,1
17.088,2,0.2,1.068,-3.3670856209150326,64.22633157894738,5,1,0,0,0,0,1,0
272.736,3,0.2,-64.7748,-17.257731203931204,-4.970089999999997,9,0,1,0,1,0,0,0
440.19,9,0.0,206.8893,72.53792641509433,26.728492857142857,7,0,1,0,0,0,0,1
222.384,2,0.2,16.6788,-17.257731203931204,486.69325,13,0,0,1,1,0,0,0
74.52,9,0.0,35.0244,100.24185241379311,0.01288181818181755,8,0,1,0,0,0,1,0
11.88,5,0.7,-7.92,-30.61212551724138,-13.429315384615384,10,0,1,0,0,0,1,0
101.4,5,0.0,38.532,66.22524174008811,18.90055,5,1,0,0,0,1,0,0
59.184,2,0.2,5.1786,-3.3670856209150326,49.256376470588236,13,0,0,1,0,0,1,0
2807.84,8,0.0,673.8816,68.35525425531915,20.203870588235304,12,1,0,0,1,0,0,0
15.56,4,0.0,4.0456,66.22524174008811,-16.433466666666664,11,0,1,0,0,1,0,0
23.472,3,0.2,7.6284,-30.61212551724138,93.09953529411763,8,0,1,0,0,0,1,0
27.968,2,0.2,6.992,-23.67485820568928,10.32284117647059,14,0,0,1,0,1,0,0
119.96,4,0.0,25.1916,37.68536490897677,24.654751851851852,14,0,0,1,0,0,0,1
8.34,3,0.0,2.1684,62.536962499999994,27.32371875,4,0,1,0,0,0,1,0
166.5,2,0.4,-66.6,66.22524174008811,18.90055,0,1,0,0,0,1,0,0
21.48,3,0.2,-0.2685,-26.915380465717984,8.877671428571428,14,0,0,1,1,0,0,0
55.984,2,0.2,4.1988,-3.3670856209150326,-3.4974374999999993,13,0,0,1,0,0,1,0
135.3,5,0.0,37.884,62.75104528301887,44.344625,5,1,0,0,1,0,0,0
2479.96,4,0.0,743.988,64.24861,85.55258571428571,13,0,0,1,1,0,0,0
1928.78,7,0.0,829.3754,108.77508798076923,179.9777375,14,0,0,1,1,0,0,0
31.44,3,0.0,8.4888,37.68536490897677,-109.72492307692308,9,0,1,0,0,0,0,1
55.176,3,0.2,-12.4146,-26.915380465717984,-21.731316666666668,13,0,0,1,1,0,0,0
47.616,3,0.2,3.5712,-26.915380465717984,28.164355555555556,4,0,1,0,1,0,0,0
14.91,3,0.0,4.6221,41.09658846153846,30.94737222222222,5,1,0,0,1,0,0,0
33.792,8,0.2,10.56,-26.915380465717984,-11.7701875,7,0,1,0,1,0,0,0
81.96,2,0.0,22.9488,24.995931818181816,71.09132,11,0,1,0,1,0,0,0
11.952,3,0.2,3.8844,-3.3670856209150326,13.19853,6,0,1,0,0,0,1,0
123.96,3,0.0,11.1564,136.28712399999998,-5.158153846153846,5,1,0,0,1,0,0,0
12.672,3,0.2,3.96,-23.67485820568928,21.34148,7,0,1,0,0,1,0,0
7.98,5,0.8,-13.167,-26.915380465717984,63.32547857142857,10,0,1,0,1,0,0,0
199.9,5,0.0,39.98,72.53792641509433,21.809966666666668,5,1,0,0,0,0,0,1
154.764,3,0.4,-46.4292,-23.67485820568928,-8.685733333333333,0,1,0,0,0,1,0,0
14.9,5,0.0,1.043,66.22524174008811,-61.969053333333335,9,0,1,0,0,1,0,0
119.8,5,0.2,29.95,-29.139264788732394,14.240958333333333,14,0,0,1,0,0,0,1
25.2,4,0.0,11.592,68.35525425531915,37.04020689655172,6,0,1,0,1,0,0,0
34.36,1,0.2,-7.3015,-17.257731203931204,46.35782142857143,13,0,0,1,1,0,0,0
164.85,3,0.0,47.8065,66.22524174008811,119.30019999999999,13,0,0,1,0,1,0,0
16.74,2,0.0,4.3524,37.68536490897677,46.86924285714286,5,1,0,0,0,0,0,1
107.648,2,0.2,33.64,72.53792641509433,123.37577499999999,10,0,1,0,0,0,0,1
8.904,3,0.2,3.339,-30.61212551724138,29.08227,7,0,1,0,0,0,1,0
7.96,2,0.0,3.7412,43.712077586206895,-132.03754999999998,10,0,1,0,0,1,0,0
30.28,2,0.0,1.2112,72.53792641509433,16.692157142857145,9,0,1,0,0,0,0,1
39.08,4,0.0,14.4596,66.22524174008811,179.9777375,5,1,0,0,0,1,0,0
314.6,4,0.0,103.818,72.53792641509433,60.93558,11,0,1,0,0,0,0,1
244.006,2,0.3,-31.3722,-26.915380465717984,-29.37658,0,1,0,0,1,0,0,0
174.42,3,0.0,41.8608,72.53792641509433,200.99299166666665,1,1,0,0,0,0,0,1
172.11,1,0.4,-94.6605,-24.95606827956989,62.77553333333333,0,1,0,0,0,1,0,0
49.96,2,0.0,9.4924,145.72759791666667,11.116384210526316,9,0,1,0,0,1,0,0
108.925,1,0.5,-71.8905,-17.257731203931204,-7.410757142857143,0,1,0,0,1,0,0,0
4.544,2,0.2,1.6472,37.68536490897677,79.26644444444445,10,0,1,0,0,0,0,1
1325.76,6,0.2,149.148,37.68536490897677,32.506600000000006,12,1,0,0,0,0,0,1
352.45,5,0.5,-211.47,-23.67485820568928,-19.4621125,1,1,0,0,0,1,0,0
35.82,9,0.0,11.8206,37.68536490897677,25.90615,4,0,1,0,0,0,0,1
23.68,8,0.2,6.216,-3.3670856209150326,11.116384210526316,5,1,0,0,0,0,1,0
1737.18,6,0.0,503.7822,50.863919626168226,9.26846666666667,11,0,1,0,0,1,0,0
25.92,4,0.0,12.4416,62.75104528301887,-36.70378571428572,7,0,1,0,1,0,0,0
27.92,4,0.0,0.5584,35.85601515151515,11.75463,9,0,1,0,0,0,1,0
185.528,7,0.2,48.7011,-9.896713259668509,9.67178,14,0,0,1,0,0,0,1
345.0,5,0.0,86.25,82.08000485436894,23.324028571428574,13,0,0,1,0,1,0,0
86.97,3,0.0,25.2213,68.35525425531915,98.45766470588237,13,0,0,1,1,0,0,0
161.94,3,0.0,9.7164,136.28712399999998,24.077764285714288,9,0,1,0,1,0,0,0
783.96,4,0.0,219.5088,66.22524174008811,35.09321666666667,13,0,0,1,0,1,0,0
2404.704,6,0.2,150.294,72.53792641509433,62.45787272727273,12,1,0,0,0,0,0,1
29.32,2,0.6,-24.189,-17.257731203931204,14.584533333333335,5,1,0,0,1,0,0,0
15.552,3,0.2,5.4432,-24.95606827956989,10.2304,7,0,1,0,0,1,0,0
100.8,2,0.2,21.42,-9.896713259668509,-15.97338888888889,14,0,0,1,0,0,0,1
219.9,5,0.0,59.373,72.45705428571429,63.32547857142857,4,0,1,0,0,1,0,0
43.176,3,0.2,15.1116,37.68536490897677,-7.365264999999999,13,0,0,1,0,0,0,1
328.776,3,0.2,28.7679,-26.915380465717984,-14.16443,13,0,0,1,1,0,0,0
701.372,2,0.3,-50.098,-17.257731203931204,-2.4285071428571423,12,1,0,0,1,0,0,0
43.92,3,0.0,12.7368,108.77508798076923,21.987195000000003,4,0,1,0,1,0,0,0
689.408,4,0.2,77.5584,37.68536490897677,-2.9682000000000013,13,0,0,1,0,0,0,1
196.784,2,0.2,-22.1382,72.53792641509433,2.112444444444444,12,1,0,0,0,0,0,1
274.89,11,0.0,46.7313,37.68536490897677,-9.879886666666666,14,0,0,1,0,0,0,1
24.032,2,0.2,-0.6008,-26.915380465717984,24.29714444444444,14,0,0,1,1,0,0,0
31.05,3,0.0,14.904,82.08000485436894,-56.97948461538462,6,0,1,0,0,1,0,0
137.94,3,0.0,35.8644,66.22524174008811,84.43320000000001,13,0,0,1,0,1,0,0
51.75,1,0.0,15.525,37.68536490897677,35.99326875,5,1,0,0,0,0,0,1
28.4,2,0.2,6.745,-9.831294949494948,31.63002916666667,14,0,0,1,0,0,0,1
7.168,2,0.2,0.9856,-23.67485820568928,-3.425222222222222,5,1,0,0,0,1,0,0
71.376,3,0.2,-4.461,-23.67485820568928,-67.36410000000001,9,0,1,0,0,1,0,0
17.34,3,0.0,8.4966,121.56858961038961,-1.2796722222222228,7,0,1,0,0,1,0,0
67.4,5,0.0,17.524,62.855089516129034,13.866733333333334,9,0,1,0,1,0,0,0
27.72,9,0.0,13.3056,108.77508798076923,-30.36458571428571,6,0,1,0,1,0,0,0
18.9,3,0.0,8.694,37.68536490897677,0.7090000000000002,6,0,1,0,0,0,0,1
4.984,1,0.8,-8.4728,-26.915380465717984,5.286527272727273,10,0,1,0,1,0,0,0
280.782,3,0.4,-46.797,-23.67485820568928,-18.862499999999997,13,0,0,1,0,1,0,0
500.24,13,0.0,145.0696,68.53695114942529,41.28140833333334,12,1,0,0,0,0,1,0
2.688,1,0.2,0.84,66.22524174008811,16.88045,10,0,1,0,0,1,0,0
39.92,4,0.0,11.1776,68.53695114942529,18.61205,5,1,0,0,0,0,1,0
154.9,5,0.0,40.274,37.68536490897677,12.555670588235294,11,0,1,0,0,0,0,1
311.976,3,0.2,-42.8967,-9.896713259668509,-25.044592307692312,12,1,0,0,0,0,0,1
383.84,4,0.2,47.98,-17.257731203931204,50.60922000000001,13,0,0,1,1,0,0,0
31.12,4,0.0,0.3112,75.59195585585586,80.79710499999999,3,0,1,0,0,0,1,0
235.944,3,0.2,85.5297,-3.3670856209150326,35.563276470588235,6,0,1,0,0,0,1,0
49.12,4,0.0,23.0864,66.22524174008811,55.003775000000005,7,0,1,0,0,1,0,0
13.216,4,0.2,4.4604,72.53792641509433,44.92005384615384,10,0,1,0,0,0,0,1
3.81,1,0.0,1.8288,43.712077586206895,25.00538,10,0,1,0,0,1,0,0
15.18,3,0.0,7.1346,68.53695114942529,27.686377777777775,10,0,1,0,0,0,1,0
15.712,4,0.2,5.6956,-26.915380465717984,21.940315384615385,6,0,1,0,1,0,0,0
478.24,8,0.0,219.9904,108.77508798076923,28.287583999999995,10,0,1,0,1,0,0,0
623.96,5,0.2,38.9975,37.68536490897677,27.146349999999998,13,0,0,1,0,0,0,1
155.04,4,0.0,75.9696,66.22524174008811,-132.03754999999998,7,0,1,0,0,1,0,0
170.24,2,0.2,53.2,-3.3670856209150326,13.9246,14,0,0,1,0,0,1,0
12.672,8,0.2,2.6928,-23.67485820568928,12.86739333333333,3,0,1,0,0,1,0,0
35.808,4,0.2,12.5328,-29.139264788732394,117.83532727272727,7,0,1,0,0,0,0,1
8.808,3,0.8,-14.9736,-17.257731203931204,3.2321400000000002,10,0,1,0,1,0,0,0
15.936,4,0.2,5.1792,-23.67485820568928,20.04768888888889,6,0,1,0,0,1,0,0
21.38,5,0.8,-33.139,-26.915380465717984,11.44735,10,0,1,0,1,0,0,0
186.54,3,0.0,41.0388,68.53695114942529,7.2306125,5,1,0,0,0,0,1,0
24.368,2,0.2,-3.3506,37.68536490897677,16.06428,0,1,0,0,0,0,0,1
110.96,2,0.0,53.2608,37.68536490897677,29.1785,7,0,1,0,0,0,0,1
83.92,5,0.2,-1.049,-3.3670856209150326,16.107509999999998,9,0,1,0,0,0,1,0
92.88,6,0.2,30.186,37.68536490897677,19.505107692307693,10,0,1,0,0,0,0,1
6.56,2,0.0,1.9024,66.22524174008811,-26.76316428571429,4,0,1,0,0,1,0,0
277.5,4,0.5,-188.7,-9.831294949494948,-13.419224999999999,0,1,0,0,0,0,0,1
105.584,2,0.2,9.2386,-9.896713259668509,15.512213333333333,13,0,0,1,0,0,0,1
42.208,2,0.2,13.7176,-30.61212551724138,-77.6164888888889,7,0,1,0,0,0,1,0
13999.96,4,0.0,6719.9808,72.53792641509433,432.82081875,16,0,0,1,0,0,0,1
33.4,5,0.0,16.032,37.68536490897677,21.940315384615385,7,0,1,0,0,0,0,1
348.208,7,0.2,30.4682,-30.009706635071094,157.0703727272727,9,0,1,0,0,0,1,0
698.352,3,0.2,-17.4588,37.68536490897677,-2.2655499999999997,0,1,0,0,0,0,0,1
29.96,7,0.0,13.482,37.68536490897677,53.26863125,7,0,1,0,0,0,0,1
33.088,4,0.2,11.1672,41.49402272727273,7.394283333333334,10,0,1,0,0,0,0,1
39.96,2,0.0,17.1828,72.53792641509433,7.394283333333334,5,1,0,0,0,0,0,1
107.94,6,0.0,30.2232,37.68536490897677,27.32371875,4,0,1,0,0,0,0,1
12.96,2,0.0,6.2208,82.80503829787234,30.043566666666663,7,0,1,0,1,0,0,0
16.448,2,0.2,5.5512,-23.67485820568928,20.16665384615385,7,0,1,0,0,1,0,0
5.8,1,0.0,2.61,75.59195585585586,-37.9413875,10,0,1,0,0,0,1,0
6.732,6,0.7,-4.488,-24.95606827956989,11.832205882352941,10,0,1,0,0,1,0,0
12.96,2,0.0,6.2208,60.68374509803922,18.71098,7,0,1,0,0,0,1,0
204.9,5,0.0,0.0,72.53792641509433,19.727763636363637,9,0,1,0,0,0,0,1
36.27,3,0.0,10.881,68.53695114942529,122.41423333333331,11,0,1,0,0,0,1,0
27.24,5,0.2,9.534,37.68536490897677,474.46333333333337,10,0,1,0,0,0,0,1
24.424,1,0.2,7.9378,-17.257731203931204,17.475229411764705,6,0,1,0,1,0,0,0
15.42,2,0.0,6.939,62.536962499999994,20.16665384615385,10,0,1,0,0,0,1,0
40.096,4,0.2,13.5324,-26.915380465717984,38.8207,6,0,1,0,1,0,0,0
25.92,5,0.2,9.072,-9.831294949494948,-19.487014285714285,7,0,1,0,0,0,0,1
509.488,7,0.2,-127.372,-26.915380465717984,-23.41935714285714,9,0,1,0,1,0,0,0
11.36,2,0.0,3.2944,37.68536490897677,24.02362,2,0,1,0,0,0,0,1
6.588,3,0.8,-10.2114,-26.915380465717984,37.19193846153846,10,0,1,0,1,0,0,0
95.94,3,0.0,9.594,43.712077586206895,60.8816875,9,0,1,0,0,1,0,0
70.686,1,0.3,-24.2352,-24.95606827956989,15.57994705882353,12,1,0,0,0,1,0,0
95.232,6,0.2,24.9984,-17.257731203931204,39.43038888888889,4,0,1,0,1,0,0,0
32.54,2,0.0,15.9446,100.24185241379311,12.86739333333333,10,0,1,0,0,0,1,0
21.96,2,0.0,10.7604,75.59195585585586,341.13205,10,0,1,0,0,0,1,0
45.0,3,0.0,4.95,82.08000485436894,51.46002,14,0,0,1,0,1,0,0
248.08,7,0.0,116.5976,72.53792641509433,83.23563333333334,7,0,1,0,0,0,0,1
25.584,2,0.2,8.9544,66.22524174008811,-15.97338888888889,10,0,1,0,0,1,0,0
974.988,4,0.3,-97.4988,-26.915380465717984,64.22633157894738,0,1,0,0,1,0,0,0
72.8,5,0.0,19.656,75.59195585585586,32.73314545454545,11,0,1,0,0,0,1,0
590.352,6,0.2,206.6232,37.68536490897677,41.6202875,10,0,1,0,0,0,0,1
332.94,3,0.0,79.9056,68.53695114942529,32.074758823529415,12,1,0,0,0,0,1,0
25.98,1,0.0,7.2744,72.53792641509433,61.903711111111114,4,0,1,0,0,0,0,1
215.976,3,0.2,-2.6997,72.53792641509433,46.35782142857143,12,1,0,0,0,0,0,1
121.96,2,0.0,20.7332,82.08000485436894,57.59625555555556,12,1,0,0,0,1,0,0
244.55,5,0.0,114.9385,100.24185241379311,11.116384210526316,7,0,1,0,0,0,1,0
51.648,12,0.2,18.7224,72.53792641509433,46.606700000000004,10,0,1,0,0,0,0,1
866.646,3,0.1,173.3292,66.22524174008811,16.93689,12,1,0,0,0,1,0,0
13.52,4,0.0,6.2192,66.22524174008811,107.56822666666667,7,0,1,0,0,1,0,0
16.464,7,0.2,1.4406,-26.915380465717984,1.6750166666666668,4,0,1,0,1,0,0,0
17.52,3,0.0,6.3072,66.22524174008811,116.97196,4,0,1,0,0,1,0,0
414.0,8,0.0,124.2,66.22524174008811,3.3037470588235314,5,1,0,0,0,1,0,0
237.096,3,0.2,20.7459,-26.915380465717984,-122.52238888888888,9,0,1,0,1,0,0,0
39.96,5,0.2,12.987,37.68536490897677,18.376018181818182,13,0,0,1,0,0,0,1
127.386,2,0.3,-25.4772,-17.257731203931204,1.8906875000000003,12,1,0,0,1,0,0,0
1053.164,4,0.3,-105.3164,48.326800000000006,1.5457333333333345,0,1,0,0,0,1,0,0
8.96,2,0.0,4.3904,37.68536490897677,-109.72492307692308,7,0,1,0,0,0,0,1
3.89,1,0.0,1.0114,72.53792641509433,23.1722,11,0,1,0,0,0,0,1
46.32,4,0.0,18.0648,37.68536490897677,4.83732,14,0,0,1,0,0,0,1
159.984,2,0.2,13.9986,-29.139264788732394,1.9682833333333332,13,0,0,1,0,0,0,1
314.55,3,0.0,150.984,37.68536490897677,111.47343571428571,7,0,1,0,0,0,0,1
27.312,2,0.2,9.2178,-3.3670856209150326,9.066525,8,0,1,0,0,0,1,0
221.056,8,0.2,77.3696,37.68536490897677,60.93558,10,0,1,0,0,0,0,1
24.3,5,0.0,10.449,50.863919626168226,165.43089166666667,5,1,0,0,0,1,0,0
13.48,1,0.0,1.8872,68.35525425531915,-29.37658,14,0,0,1,1,0,0,0
55.176,3,0.2,-12.4146,37.68536490897677,14.93402,13,0,0,1,0,0,0,1
49.12,4,0.0,23.0864,68.53695114942529,-29.37658,7,0,1,0,0,0,1,0
23.616,8,0.2,7.9704,-23.67485820568928,3.75238,6,0,1,0,0,1,0,0
17.088,2,0.2,1.068,-30.009706635071094,-29.875919999999997,5,1,0,0,0,0,1,0
275.49,1,0.5,-170.8038,-9.831294949494948,-4.551200000000001,0,1,0,0,0,0,0,1
824.95,5,0.0,247.485,48.326800000000006,66.10678333333334,13,0,0,1,0,1,0,0
2.032,1,0.6,-1.3208,-17.257731203931204,66.10678333333334,5,1,0,0,1,0,0,0
101.52,5,0.2,19.035,-30.61212551724138,62.45787272727273,5,1,0,0,0,0,1,0
866.4,4,0.0,225.264,62.536962499999994,-129.15179999999998,12,1,0,0,0,0,1,0
26.976,4,0.2,8.7672,37.68536490897677,24.02362,10,0,1,0,0,0,0,1
164.88,3,0.0,80.7912,41.49402272727273,30.567645454545456,7,0,1,0,0,0,0,1
55.98,1,0.0,27.4302,37.68536490897677,53.26863125,7,0,1,0,0,0,0,1
164.646,3,0.1,12.8058,66.22524174008811,32.6052,12,1,0,0,0,1,0,0
38.432,1,0.2,13.4512,-17.257731203931204,9.066525,7,0,1,0,1,0,0,0
21.24,3,0.0,8.0712,24.995931818181816,196.54892142857145,4,0,1,0,1,0,0,0
19.44,3,0.0,9.3312,50.863919626168226,59.10354999999999,7,0,1,0,0,1,0,0
7.712,2,0.2,1.7352,-9.896713259668509,37.077709523809524,5,1,0,0,0,0,0,1
33.63,3,0.0,10.089,37.68536490897677,37.681125,9,0,1,0,0,0,0,1
6.16,2,0.0,2.9568,136.28712399999998,18.60317,5,1,0,0,1,0,0,0
3040.0,8,0.0,1459.2,90.73028837209303,245.20587142857144,15,0,0,1,0,0,1,0
241.568,2,0.2,18.1176,37.68536490897677,15.33835,12,1,0,0,0,0,0,1
242.176,4,0.6,-302.72,-17.257731203931204,257.51732,5,1,0,0,1,0,0,0
38.82,6,0.0,19.41,68.35525425531915,27.252158333333337,10,0,1,0,1,0,0,0
48.664,7,0.2,15.8158,72.53792641509433,5.96185,10,0,1,0,0,0,0,1
11.2,7,0.0,4.816,66.22524174008811,-5.707736363636363,4,0,1,0,0,1,0,0
23.976,3,0.2,-5.6943,29.674133333333334,7.036825,13,0,0,1,0,0,0,1
117.456,3,0.2,44.046,-26.915380465717984,189.5011,7,0,1,0,1,0,0,0
35.12,2,0.2,13.17,-9.896713259668509,-16.004666666666665,13,0,0,1,0,0,0,1
